Gene,log2FoldChange,pvalue,B.C_1,B.C_2
LOC_Os01g72880,-0.111995897,0.045466991,648.7020204,623.4725379
LOC_Os03g21550,-0.06589741,0.228443383,648.7020204,635.4131884
LOC_Os03g33590,0.20650785,9.41E-05,649.3659938,628.5899595
LOC_Os10g16440,0.19018992,0.001140906,649.3659938,638.8248028
LOC_Os07g07974,0.135984773,0.017786003,649.3659938,632.8544776
LOC_Os08g03520,0.063600751,0.404775079,649.3659938,633.7073812
LOC_Os01g43230,-0.41213394,0.630116385,649.3659938,143.2878062
LOC_Os02g01250,-0.001448939,0.982923866,650.0299672,630.2957667
LOC_Os03g43800,0.582898338,3.12E-23,650.6939406,697.6751518
LOC_Os03g61030,-0.322440295,8.11E-09,650.6939406,645.6480317
LOC_Os02g36150,0.232111196,0.010495845,650.6939406,564.6221889
LOC_Os07g38030,-0.925969231,4.76E-42,651.357914,661.8532002
LOC_Os09g39500,-0.534532223,1.42E-17,651.357914,632.8544776
LOC_Os03g31170,0.138781377,0.008721066,651.357914,663.5590075
LOC_Os07g06860,-1.983510133,3.06E-109,652.0218874,631.1486703
LOC_Os12g32986,0.259247709,5.55E-06,652.0218874,631.1486703
LOC_Os04g42010,-0.152035664,0.005798898,652.0218874,648.2067425
LOC_Os07g10690,0.176479909,0.014692179,652.0218874,701.0867662
LOC_Os03g48940,0.271207011,2.95E-07,652.6858608,654.1770678
LOC_Os12g04290,0.274664561,8.82E-05,652.6858608,595.3267188
LOC_Os09g07320,0.319988878,0.000105079,652.6858608,742.0261394
LOC_Os08g04170,0.18554335,0.000332886,652.6858608,655.882875
LOC_Os04g57010,0.12793221,0.044628224,652.6858608,633.7073812
LOC_Os06g45850,0.04932391,0.388435943,652.6858608,695.116441
LOC_Os03g55530,-0.619474461,2.24E-20,653.3498342,648.2067425
LOC_Os07g41740,-0.224062533,7.63E-05,653.3498342,638.8248028
LOC_Os02g17650,-0.004930503,0.92532575,653.3498342,649.0596461
LOC_Os11g42790,0.232531293,0.173873321,654.0138077,637.9718992
LOC_Os01g58670,-4.279047496,1.25E-154,654.6777811,769.3190549
LOC_Os10g40920,-0.201732107,0.002463656,654.6777811,636.266092
LOC_Os02g24190,-0.085270639,0.131023654,654.6777811,648.2067425
LOC_Os03g40920,-0.013659615,0.960342293,654.6777811,637.1189956
LOC_Os02g56280,0.470404649,2.63E-16,655.3417545,638.8248028
LOC_Os07g05620,0.158255171,0.004371604,655.3417545,633.7073812
LOC_Os05g34230,-0.069853984,0.334935278,655.3417545,633.7073812
LOC_Os01g72430,-0.011841356,0.846308286,655.3417545,643.0893209
LOC_Os03g07850,-0.269314369,3.56E-06,656.0057279,639.6777064
LOC_Os11g20179,-0.398233885,0.087749259,656.0057279,680.6170796
LOC_Os04g59480,0.059543266,0.28043681,656.0057279,643.9422245
LOC_Os07g02210,0.006076589,0.921178306,656.0057279,638.8248028
LOC_Os01g12870,-0.295872041,6.30E-06,656.6697013,634.5602848
LOC_Os05g34650,-0.258194507,8.38E-06,656.6697013,633.7073812
LOC_Os08g44260,0.066100305,0.216823665,656.6697013,634.5602848
LOC_Os08g37904,0.148852037,0.432266868,656.6697013,746.2906575
LOC_Os03g10190,-0.14271087,0.01156714,657.3336747,645.6480317
LOC_Os04g36570,0.323574033,1.47E-10,657.9976481,691.7048265
LOC_Os01g01312,0.31498393,6.14E-06,657.9976481,639.6777064
LOC_Os05g16630,0.183471965,0.001186238,657.9976481,638.8248028
LOC_Os02g09340,0.058637126,0.395548493,657.9976481,640.53061
LOC_Os08g39370,-0.034972327,0.577887203,657.9976481,632.8544776
LOC_Os03g03120,-0.058796133,0.829069295,657.9976481,510.8892615
LOC_Os04g25440,-1.126358839,5.39E-48,658.6616215,643.0893209
LOC_Os08g10580,0.252158507,8.57E-07,659.3255949,666.9706219
LOC_Os03g50740,0.242713827,3.43E-06,659.3255949,661.8532002
LOC_Os02g43010,0.083387893,0.20443723,659.3255949,633.7073812
LOC_Os05g01700,0.127503515,0.01314588,659.9895683,653.3241642
LOC_Os11g43820,0.070205538,0.248195841,659.9895683,614.9435018
LOC_Os01g13170,0.009392989,0.863054237,659.9895683,643.9422245
LOC_Os04g34140,-0.552452042,1.33E-18,660.6535417,695.116441
LOC_Os05g49590,0.661552191,7.91E-37,661.3175151,658.4415858
LOC_Os03g31594,0.50183459,1.37E-21,661.3175151,675.499658
LOC_Os08g39140,0.588562004,8.33E-21,661.3175151,637.9718992
LOC_Os06g46380,0.224505973,1.65E-05,661.3175151,664.4119111
LOC_Os12g41810,-0.234016955,2.46E-05,661.3175151,654.1770678
LOC_Os03g12160,0.226213051,0.074228873,661.3175151,556.0931528
LOC_Os07g08190,0.043722961,0.409605369,661.3175151,657.5886822
LOC_Os12g18150,0.04489928,0.433171526,661.3175151,658.4415858
LOC_Os05g50220,-0.146251813,0.008303309,661.9814886,644.7951281
LOC_Os01g74530,0.06937427,0.470693695,661.9814886,658.4415858
LOC_Os01g15580,0.022709397,0.757243432,661.9814886,642.2364172
LOC_Os07g37420,-0.816102325,1.04E-28,662.645462,645.6480317
LOC_Os04g35480,-0.246534739,1.63E-05,662.645462,648.2067425
LOC_Os02g49050,0.200838559,0.002403377,662.645462,645.6480317
LOC_Os03g14800,0.076242726,0.160995622,662.645462,658.4415858
LOC_Os05g25210,0.074203927,0.22598345,662.645462,643.9422245
LOC_Os03g02020,-0.042527515,0.520564956,662.645462,709.6158023
LOC_Os09g36370,-0.048875379,0.594148468,662.645462,733.4971034
LOC_Os07g06590,0.035385641,0.611516585,662.645462,661.8532002
LOC_Os08g36774,-0.027413946,0.622390545,662.645462,651.6183569
LOC_Os10g33210,-0.012171146,0.840725068,662.645462,647.3538389
LOC_Os03g31310,-0.231952043,6.14E-05,663.3094354,652.4712605
LOC_Os01g01010,-0.130938876,0.016373975,663.3094354,657.5886822
LOC_Os03g11670,0.10627409,0.115023763,663.3094354,653.3241642
LOC_Os06g45830,0.090429411,0.127253136,663.3094354,648.2067425
LOC_Os05g48970,-0.019243523,0.741728968,663.3094354,651.6183569
LOC_Os03g37840,0.766165685,1.21E-36,663.9734088,654.1770678
LOC_Os04g46460,-0.768923812,3.88E-28,663.9734088,642.2364172
LOC_Os01g70210,0.398746291,5.20E-12,663.9734088,642.2364172
LOC_Os07g40920,-0.645901537,3.15E-09,663.9734088,693.4106338
LOC_Os07g43060,-0.411946648,4.07E-05,663.9734088,650.7654533
LOC_Os02g38810,-0.101102595,0.074149537,663.9734088,651.6183569
LOC_Os06g44380,-0.026192678,0.630733845,663.9734088,653.3241642
LOC_Os10g41560,0.440588432,2.35E-17,664.6373822,651.6183569
LOC_Os09g19790,-0.312099906,2.11E-07,664.6373822,641.3835136
LOC_Os03g01222,-0.196483333,0.000971811,664.6373822,685.7345013
LOC_Os12g39710,0.156178678,0.019681317,664.6373822,716.4390312
LOC_Os02g51400,0.016720355,0.855672504,664.6373822,761.6429224
LOC_Os03g42840,0.00251746,0.963409594,664.6373822,643.0893209
LOC_Os07g11060,-0.148613759,0.104261472,665.3013556,748.8493683
LOC_Os08g31470,0.154988032,0.130144188,665.3013556,759.0842116
LOC_Os03g21270,0.069660203,0.228168691,665.3013556,644.7951281
LOC_Os02g17970,0.641434088,2.09E-40,665.965329,662.7061039
LOC_Os03g55280,-0.848946131,6.76E-33,665.965329,620.913827
LOC_Os09g03680,0.269382413,7.69E-06,665.965329,673.7938508
LOC_Os01g62820,-0.119903164,0.03912699,665.965329,637.1189956
LOC_Os10g27220,0.028001217,0.768837377,665.965329,648.2067425
LOC_Os02g35180,-0.741108475,1.08E-34,666.6293024,661.8532002
LOC_Os10g33710,0.527653432,3.82E-10,666.6293024,704.4983807
LOC_Os06g30320,0.23387755,1.47E-05,666.6293024,651.6183569
LOC_Os03g39010,-0.144378118,0.007832289,666.6293024,656.7357786
LOC_Os09g04210,0.139172487,0.252545051,666.6293024,906.6365359
LOC_Os06g33320,0.392923207,5.26E-13,667.2932758,656.7357786
LOC_Os02g11840,0.276100563,0.089440545,667.2932758,498.948611
LOC_Os05g06330,0.052598304,0.357785638,667.2932758,654.1770678
LOC_Os10g31030,0.109725052,0.062587908,667.9572492,693.4106338
LOC_Os01g70080,-0.054653726,0.655669567,667.9572492,649.0596461
LOC_Os12g38750,0.448184829,9.47E-19,668.6212226,644.7951281
LOC_Os01g64560,0.242889698,2.33E-06,668.6212226,654.1770678
LOC_Os12g40560,0.033594071,0.527910418,668.6212226,655.882875
LOC_Os09g36580,-0.503084127,2.49E-16,669.2851961,660.147393
LOC_Os03g15960,-0.478090766,7.95E-12,669.2851961,655.882875
LOC_Os10g26660,-0.410113974,4.52E-10,669.2851961,654.1770678
LOC_Os07g05040,-0.30859262,3.08E-08,669.2851961,666.9706219
LOC_Os03g08370,-0.148053058,0.014465653,669.2851961,654.1770678
LOC_Os06g14510,0.097248042,0.088156474,669.2851961,626.0312487
LOC_Os02g09510,-1.051785173,1.28E-47,669.9491695,713.0274168
LOC_Os06g45440,-0.054278802,0.395869557,669.9491695,652.4712605
LOC_Os01g64280,0.106692466,0.664539047,669.9491695,454.5976234
LOC_Os02g57640,-0.01519762,0.875470251,669.9491695,784.6713199
LOC_Os01g08560,0.601796475,2.06E-22,671.2771163,655.0299714
LOC_Os01g66420,-0.190355585,0.00115844,671.2771163,655.0299714
LOC_Os06g06880,0.085971435,0.103176212,671.2771163,664.4119111
LOC_Os07g33630,-0.086789833,0.139315268,671.2771163,667.8235255
LOC_Os05g04850,-0.059953156,0.311034694,671.2771163,652.4712605
LOC_Os02g14059,0.051622202,0.404049676,671.2771163,647.3538389
LOC_Os02g34470,0.48761309,7.45E-22,671.9410897,673.7938508
LOC_Os05g05800,0.445627266,5.38E-12,671.9410897,732.6441998
LOC_Os03g52130,-0.185506019,0.00085909,671.9410897,666.1177183
LOC_Os11g03470,-0.30135484,0.003087366,671.9410897,579.1215502
LOC_Os02g33010,0.364496152,0.262131945,671.9410897,378.6892022
LOC_Os10g39670,-0.056454665,0.304181988,671.9410897,658.4415858
LOC_Os07g41790,-0.035566297,0.935550785,671.9410897,950.9875235
LOC_Os03g42900,0.097803306,0.082117352,672.6050631,687.4403085
LOC_Os12g21700,0.06055854,0.278770216,672.6050631,656.7357786
LOC_Os02g42600,0.59487943,5.69E-34,673.2690365,672.0880435
LOC_Os02g54150,0.352124329,2.31E-12,673.2690365,687.4403085
LOC_Os10g04620,-0.155154,0.003896077,673.2690365,659.2944894
LOC_Os09g09790,-0.588919868,0.004744988,673.2690365,655.0299714
LOC_Os07g42170,-0.633926987,2.75E-19,673.9330099,660.147393
LOC_Os12g01620,0.179840389,0.001204377,673.9330099,654.1770678
LOC_Os10g32770,0.141196097,0.037393184,673.9330099,675.499658
LOC_Os09g36130,-0.478669447,6.97E-13,674.5969833,696.8222482
LOC_Os02g03710,0.251164834,3.76E-05,674.5969833,664.4119111
LOC_Os02g08440,-0.382740325,0.006132644,675.2609567,667.8235255
LOC_Os09g34040,0.084072412,0.099412925,675.2609567,676.3525616
LOC_Os07g01020,-0.773944655,3.31E-23,675.9249301,655.882875
LOC_Os04g52840,-0.352458507,1.41E-10,675.9249301,668.6764291
LOC_Os06g29380,0.57514993,1.12E-07,675.9249301,800.0235848
LOC_Os01g06460,-0.273539768,3.70E-06,675.9249301,656.7357786
LOC_Os03g27460,-0.340346178,5.06E-06,675.9249301,647.3538389
LOC_Os06g13860,0.073416329,0.22412347,675.9249301,709.6158023
LOC_Os03g57130,-0.049949148,0.410321966,675.9249301,643.0893209
LOC_Os01g55780,0.043297792,0.504485681,675.9249301,640.53061
LOC_Os06g14620,-1.176204857,1.67E-51,676.5889036,655.0299714
LOC_Os04g50120,-0.065014501,0.270707712,676.5889036,666.9706219
LOC_Os11g02550,0.054780179,0.723394058,676.5889036,516.8595868
LOC_Os07g41190,-0.149391694,0.021174071,677.252877,668.6764291
LOC_Os03g10750,0.027608178,0.642313121,677.252877,656.7357786
LOC_Os03g17680,-0.623920624,4.38E-20,677.9168504,660.147393
LOC_Os01g63910,0.628722605,3.84E-13,677.9168504,741.1732358
LOC_Os12g09089,0.431585909,7.28E-13,677.9168504,676.3525616
LOC_Os03g03260,0.120845883,0.019099091,677.9168504,678.9112724
LOC_Os01g24950,0.147105874,0.022730752,677.9168504,657.5886822
LOC_Os08g33330,0.056294744,0.304332405,677.9168504,666.9706219
LOC_Os03g01130,-0.414008419,1.55E-10,678.5808238,659.2944894
LOC_Os10g28050,-0.339179513,7.45E-08,679.2447972,661.0002966
LOC_Os04g52690,0.131052304,0.016270799,679.2447972,661.8532002
LOC_Os12g06490,-0.098736496,0.106801379,679.2447972,661.0002966
LOC_Os04g51050,0.090353667,0.206606425,679.2447972,661.0002966
LOC_Os02g47940,-0.25996892,8.93E-05,679.9087706,666.1177183
LOC_Os01g49060,-0.089536547,0.104188707,679.9087706,645.6480317
LOC_Os07g03130,-0.093760515,0.132347939,679.9087706,666.1177183
LOC_Os02g09900,-0.010319259,0.891089591,679.9087706,649.9125497
LOC_Os12g38180,-0.412031888,3.80E-13,680.572744,672.0880435
LOC_Os09g24440,0.424904831,2.67E-07,680.572744,758.231308
LOC_Os01g54730,-0.226798676,0.001744738,680.572744,666.1177183
LOC_Os11g06170,-0.08941729,0.192240654,680.572744,670.3822363
LOC_Os11g04460,0.077389701,0.336645972,680.572744,654.1770678
LOC_Os06g03660,-0.051406346,0.388475665,680.572744,659.2944894
LOC_Os01g23620,0.019568874,0.721431945,680.572744,665.2648147
LOC_Os01g32790,-0.263130189,8.06E-05,681.2367174,662.7061039
LOC_Os05g01110,-0.159869002,0.009517251,681.2367174,661.8532002
LOC_Os02g57510,-0.04290234,0.435165893,681.2367174,657.5886822
LOC_Os03g01970,-0.060195662,0.280305088,681.9006908,652.4712605
LOC_Os08g01290,0.175102355,0.320770395,681.9006908,710.4687059
LOC_Os12g24250,0.217665914,0.036007421,682.5646642,770.1719585
LOC_Os04g53770,-0.113454714,0.038551987,682.5646642,672.9409472
LOC_Os03g60740,-0.105881333,0.099777707,682.5646642,656.7357786
LOC_Os03g60090,0.448510877,2.56E-14,683.2286376,655.882875
LOC_Os11g16540,0.355681459,8.46E-13,683.2286376,698.5280554
LOC_Os03g17470,0.936840352,2.78E-12,683.2286376,779.5538982
LOC_Os03g04260,-0.403761717,2.70E-08,683.2286376,661.8532002
LOC_Os09g39270,0.280861804,3.04E-05,683.2286376,659.2944894
LOC_Os04g35300,-0.156565521,0.006056901,683.2286376,666.9706219
LOC_Os01g69970,-0.083874699,0.125490973,683.2286376,672.9409472
LOC_Os02g42700,-0.19228143,0.004925898,683.892611,668.6764291
LOC_Os02g05890,-0.145502698,0.008569596,683.892611,663.5590075
LOC_Os09g15820,0.619073619,4.32E-20,684.5565845,661.8532002
LOC_Os11g02660,0.397471717,3.60E-11,684.5565845,683.1757905
LOC_Os05g45420,0.350443908,8.22E-05,684.5565845,661.0002966
LOC_Os06g47320,0.151874242,0.003573361,684.5565845,669.5293327
LOC_Os09g04890,0.58223272,1.33E-33,685.2205579,675.499658
LOC_Os11g05540,-0.29367344,7.74E-08,685.2205579,670.3822363
LOC_Os09g31486,-0.254124279,4.72E-05,685.2205579,672.0880435
LOC_Os04g44820,0.158997125,0.019663671,685.2205579,666.1177183
LOC_Os07g48100,0.364006933,3.36E-07,685.8845313,662.7061039
LOC_Os03g19480,0.216781303,1.68E-05,685.8845313,682.3228868
LOC_Os03g17700,-0.381667492,4.42E-11,686.5485047,678.9112724
LOC_Os12g10640,-0.234102645,0.000322221,686.5485047,720.7035492
LOC_Os04g31040,-0.223598515,0.222625078,686.5485047,1228.181196
LOC_Os06g35030,-0.0352444,0.552381688,686.5485047,671.2351399
LOC_Os04g46180,-0.02041942,0.750561318,686.5485047,672.0880435
LOC_Os04g52400,-0.280141546,6.90E-07,687.2124781,678.9112724
LOC_Os03g30934,-0.253331877,5.02E-05,687.2124781,672.9409472
LOC_Os03g02600,-0.241893347,5.99E-05,687.2124781,670.3822363
LOC_Os12g18900,0.15018272,0.002995929,687.2124781,683.1757905
LOC_Os01g36890,0.429236935,0.008179259,687.2124781,566.3279961
LOC_Os04g51270,-0.157207447,0.022643506,687.2124781,653.3241642
LOC_Os01g64780,0.029222574,0.902874355,687.2124781,462.2737558
LOC_Os01g64650,-0.274779359,3.18E-06,687.8764515,658.4415858
LOC_Os02g31150,0.210215639,7.28E-05,687.8764515,671.2351399
LOC_Os07g04230,0.201337118,0.00345952,687.8764515,642.2364172
LOC_Os03g61630,-0.189069896,0.010167401,687.8764515,665.2648147
LOC_Os04g14790,-0.038088834,0.495846589,687.8764515,675.499658
LOC_Os06g11430,-0.183317991,0.001501834,688.5404249,677.2054652
LOC_Os06g43560,0.119251606,0.018457581,688.5404249,686.5874049
LOC_Os05g08640,-0.316681772,1.02E-06,689.2043983,674.6467544
LOC_Os02g27760,-0.146354304,0.029454881,689.2043983,672.9409472
LOC_Os01g56150,0.050184835,0.328803634,689.2043983,693.4106338
LOC_Os03g20500,-0.724535738,1.99E-22,689.8683717,679.764176
LOC_Os12g13390,0.010252595,0.898504361,689.8683717,784.6713199
LOC_Os12g02260,0.370105447,3.06E-07,690.5323451,622.6196342
LOC_Os09g26960,0.320177115,1.76E-06,690.5323451,670.3822363
LOC_Os05g45730,0.198405673,0.005175979,690.5323451,672.9409472
LOC_Os07g48060,-0.148542881,0.033430025,690.5323451,671.2351399
LOC_Os04g52970,0.244387514,0.412080076,690.5323451,759.9371152
LOC_Os04g39160,0.539189932,3.98E-21,691.1963185,678.0583688
LOC_Os09g11270,0.124205995,0.013683951,691.1963185,689.1461157
LOC_Os04g52710,-0.175878585,0.455160913,691.1963185,460.5679486
LOC_Os01g65140,-0.186204248,0.487115996,691.1963185,1037.130788
LOC_Os04g32490,-0.026862714,0.618107093,691.1963185,708.7628987
LOC_Os07g42950,0.032264909,0.685952114,691.1963185,721.5564528
LOC_Os04g42030,-0.370253879,4.70E-09,691.860292,669.5293327
LOC_Os10g01470,-0.372762111,1.22E-05,691.860292,771.8777657
LOC_Os05g01280,-0.560777822,2.11E-22,692.5242654,675.499658
LOC_Os03g21680,0.360954885,5.94E-11,692.5242654,725.8209709
LOC_Os10g35190,-0.158738583,0.020892887,692.5242654,676.3525616
LOC_Os07g07060,-0.044273091,0.621937743,692.5242654,672.0880435
LOC_Os01g54510,-0.190154072,0.000397241,693.1882388,693.4106338
LOC_Os11g04420,0.164289296,0.00617754,693.1882388,746.2906575
LOC_Os01g70950,-0.352021661,0.014397348,693.1882388,583.3860683
LOC_Os02g41550,0.178630994,0.050894644,693.1882388,740.3203322
LOC_Os03g46330,0.270437496,0.361621257,693.1882388,407.6879249
LOC_Os01g39250,0.267913199,2.48E-05,693.8522122,638.8248028
LOC_Os11g34180,-0.028999697,0.616630571,693.8522122,678.9112724
LOC_Os03g25270,-0.027337117,0.621718605,693.8522122,685.7345013
LOC_Os05g41780,-1.330271062,3.37E-63,694.5161856,679.764176
LOC_Os01g70090,-0.304959976,5.93E-08,694.5161856,672.9409472
LOC_Os01g43680,0.303969628,1.42E-07,694.5161856,676.3525616
LOC_Os04g52850,-0.327354227,8.15E-07,694.5161856,680.6170796
LOC_Os03g49150,0.242570741,1.63E-06,694.5161856,671.2351399
LOC_Os09g32820,-0.16733985,0.002348506,694.5161856,672.9409472
LOC_Os02g24020,-0.095475735,0.099867151,694.5161856,675.499658
LOC_Os03g06880,-0.092996587,0.123597944,694.5161856,676.3525616
LOC_Os03g64320,0.298583059,6.47E-07,695.180159,707.9099951
LOC_Os09g18320,0.167962115,0.000962772,695.180159,695.116441
LOC_Os09g34340,-0.536916373,0.008819487,695.180159,684.0286941
LOC_Os04g47270,-0.114856177,0.095877761,695.180159,678.0583688
LOC_Os02g22070,-0.375603954,0.255128564,695.180159,367.6014553
LOC_Os07g14280,-0.015484135,0.815293717,695.180159,676.3525616
LOC_Os10g38710,-1.044803948,6.07E-59,695.8441324,681.4699832
LOC_Os07g44190,-0.592188109,1.59E-16,695.8441324,671.2351399
LOC_Os12g04990,0.327099357,1.19E-10,695.8441324,679.764176
LOC_Os08g10030,0.198612608,0.000163977,695.8441324,703.6454771
LOC_Os12g30060,-0.119406722,0.045134442,695.8441324,678.0583688
LOC_Os12g01449,0.150576226,0.092781908,695.8441324,620.0609234
LOC_Os05g12300,-0.160387273,0.177369838,695.8441324,765.9074405
LOC_Os11g36070,0.183815642,0.29143397,695.8441324,718.997742
LOC_Os04g35780,0.04129502,0.52758374,695.8441324,677.2054652
LOC_Os06g28950,-1.02897645,1.62E-50,696.5081058,683.1757905
LOC_Os05g36190,0.303961778,1.10E-06,696.5081058,678.0583688
LOC_Os02g46150,-0.255485627,0.399242458,697.1720792,417.9227682
LOC_Os04g25360,-0.011738304,0.915557478,697.1720792,579.9744538
LOC_Os02g01240,0.056055554,0.920742481,697.1720792,245.6362393
LOC_Os02g58490,0.323089733,0.000554255,697.8360526,633.7073812
LOC_Os03g08450,-0.100144417,0.074307638,697.8360526,666.1177183
LOC_Os02g35090,-0.929155074,0.082853446,697.8360526,282.3110944
LOC_Os01g69940,0.099536301,0.084585961,697.8360526,682.3228868
LOC_Os04g05010,0.173949385,0.003704092,698.500026,654.1770678
LOC_Os04g41330,0.160994227,0.023255785,698.500026,681.4699832
LOC_Os07g36200,0.10536401,0.039150686,698.500026,695.9693446
LOC_Os08g40230,-0.030620324,0.624955191,698.500026,678.9112724
LOC_Os04g42590,-0.242044798,0.867855484,698.500026,20.46968661
LOC_Os06g50450,0.169130096,0.247040468,699.1639995,569.7396105
LOC_Os10g01060,0.29134414,8.99E-08,699.8279729,691.7048265
LOC_Os06g50840,-0.061911547,0.231396234,699.8279729,689.9990193
LOC_Os05g43360,-0.050847032,0.337163042,699.8279729,688.2932121
LOC_Os03g53720,-0.055329297,0.41947611,699.8279729,675.499658
LOC_Os05g32530,0.00108884,0.983568335,699.8279729,695.116441
LOC_Os07g14350,-0.290338526,1.45E-07,700.4919463,701.0867662
LOC_Os03g57140,-0.127664036,0.031366797,700.4919463,689.9990193
LOC_Os03g11790,0.034349706,0.496807687,700.4919463,710.4687059
LOC_Os08g33120,-0.033626304,0.512929199,700.4919463,689.1461157
LOC_Os12g01200,-0.054003272,0.588486653,700.4919463,625.1783451
LOC_Os11g48090,0.375151159,7.13E-05,701.1559197,788.9358379
LOC_Os03g14290,0.139276823,0.04705186,701.1559197,679.764176
LOC_Os07g48290,-0.070758537,0.727490747,701.1559197,505.7718399
LOC_Os02g32520,0.591791739,4.17E-27,701.8198931,684.0286941
LOC_Os05g35580,-0.585545855,2.05E-23,701.8198931,691.7048265
LOC_Os01g08200,0.314853166,1.34E-10,701.8198931,695.116441
LOC_Os02g27070,0.224411288,4.03E-05,701.8198931,689.9990193
LOC_Os04g31000,-0.128408014,0.015951834,701.8198931,691.7048265
LOC_Os04g32330,0.022843595,0.68567399,701.8198931,672.9409472
LOC_Os02g53060,-0.019608115,0.752955091,701.8198931,672.0880435
LOC_Os03g64350,-0.00926608,0.94344757,701.8198931,847.7861869
LOC_Os07g18240,0.834826022,2.75E-43,702.4838665,728.3796817
LOC_Os12g01922,0.539262961,0.073795877,702.4838665,441.8040692
LOC_Os02g33140,-0.266244981,3.22E-06,703.1478399,687.4403085
LOC_Os01g37790,0.246708794,3.48E-05,703.1478399,686.5874049
LOC_Os07g29360,0.208325296,4.63E-05,703.1478399,691.7048265
LOC_Os04g08310,-0.041765213,0.506890046,703.1478399,688.2932121
LOC_Os03g40180,-0.01587834,0.93768226,703.1478399,1339.058665
LOC_Os11g41140,0.185798151,0.000814296,703.8118133,690.8519229
LOC_Os02g07250,-0.048624046,0.408709539,703.8118133,686.5874049
